"Series_reference","Period","Data_value","STATUS","UNITS","Subject","Group","Series_title_1","Series_title_2","Series_title_3"
"CPIM.SE9S01303","2015.04",839.498018,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2015.05",877.146631,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2015.06",912.813738,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2015.07",878.467635,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2015.08",846.103038,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2015.09",824.966975,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2015.10",801.849406,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2015.11",823.645971,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2015.12",817.701453,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2016.01",813.077939,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2016.02",880.449141,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2016.03",873.844122,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2016.04",876.48613,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2016.05",893.659181,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2016.06",854.029062,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2016.07",848.745046,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2016.08",862.615588,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2016.09",859.97358,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2016.10",877.146631,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2016.11",881.770145,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2016.12",926.023778,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2017.01",924.042272,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2017.02",966.974901,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2017.03",956.406869,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2017.04",953.104359,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2017.05",987.450462,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2017.06",1000,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2017.07",986.78996,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2017.08",1030.383091,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2017.09",1048.216645,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2017.10",1083.883752,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2017.11",1073.976222,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2017.12",1050.858653,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2018.01",1081,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2018.02",1067,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2018.03",1073,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2018.04",1039,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2018.05",1073,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2018.06",1022,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2018.07",1037,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2018.08",1064,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2018.09",1073,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2018.10",1079,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2018.11",1069,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2018.12",1064,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2019.01",1078,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2019.02",1010,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2019.03",1011,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2019.04",1012,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2019.05",1039,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2019.06",1034,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2019.07",1033,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2019.08",1031,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2019.09",1043,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2019.10",1046,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2019.11",1034,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2019.12",1001,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2020.01",1041,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2020.02",1025,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2020.03",1026,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2020.04",1031,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2020.05",1028,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2020.06",1029,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2020.07",998,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2020.08",1028,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2020.09",1015,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2020.10",1015,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2020.11",976,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2020.12",997,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2021.01",996,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2021.02",989,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2021.03",974,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2021.04",968,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2021.05",974,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2021.06",975,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2021.07",990,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2021.08",999,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2021.09",993,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2021.10",997,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2021.11",1029,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2021.12",1040,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2022.01",1049,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2022.02",1062,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2022.03",1040,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2022.04",1024,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2022.05",1067,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2022.06",1051,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2022.07",1071,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2022.08",1085,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2022.09",1079,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2022.10",1078,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2022.11",1071,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2022.12",1089,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
"CPIM.SE9S01303","2023.01",1108,"REVISED","Index","Consumers Price Index - CPI","Food Price Index Level 3 Classes for New Zealand, Seasonally adjusted","Seasonally adjusted",NA,NA
